50,looks_nextcostume,,{},49,3,hh;0!#)c$7*j|^(4_L:w
51,motion_goto,,"{""TO"": [1, ""C_$|aRe0G5Y_tV5$V~nS""]}",50,4,B!}_*.4xV;ruwm$1?]uL
52,looks_nextcostume,,{},51,3,hh;0!#)c$7*j|^(4_L:w
53,motion_goto,,"{""TO"": [1, ""C_$|aRe0G5Y_tV5$V~nS""]}",52,4,B!}_*.4xV;ruwm$1?]uL
54,looks_nextcostume,,{},53,3,hh;0!#)c$7*j|^(4_L:w
55,motion_goto,,"{""TO"": [1, ""C_$|aRe0G5Y_tV5$V~nS""]}",54,4,B!}_*.4xV;ruwm$1?]uL
56,looks_nextcostume,,{},55,3,hh;0!#)c$7*j|^(4_L:w
57,motion_goto,,"{""TO"": [1, ""C_$|aRe0G5Y_tV5$V~nS""]}",56,4,B!}_*.4xV;ruwm$1?]uL
58,looks_nextcostume,,{},57,3,hh;0!#)c$7*j|^(4_L:w
59,motion_goto,,"{""TO"": [1, ""C_$|aRe0G5Y_tV5$V~nS""]}",58,4,B!}_*.4xV;ruwm$1?]uL
60,looks_nextcostume,,{},59,3,hh;0!#)c$7*j|^(4_L:w
61,motion_goto,,"{""TO"": [1, ""C_$|aRe0G5Y_tV5$V~nS""]}",60,4,B!}_*.4xV;ruwm$1?]uL
62,looks_nextcostume,,{},61,3,hh;0!#)c$7*j|^(4_L:w
63,motion_goto,,"{""TO"": [1, ""C_$|aRe0G5Y_tV5$V~nS""]}",62,4,B!}_*.4xV;ruwm$1?]uL
